tweet_id,timestamp,text,rating_numerator,rating_denominator,name,doggo,floofer,pupper,puppo,year,month,day,rating,jpg_url,favorite_count,retweet_count,followers_count,friends_count,source,retweeted_status,url
813944609378369540,2016-12-28 03:08:11,RT @dog_rates: This is Bruce. He never backs down from a challenge. 11/10 you got this Bruce https://t.co/aI7umZHIq7,11.0,10.0,Bruce,None,None,None,None,2016,12,28,11.0,https://pbs.twimg.com/media/Cveg1-NXgAASaaT.jpg,,,,,,,
813910438903693312,2016-12-28 00:52:25,This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,11.0,10.0,Chubbs,doggo,None,None,None,2016,12,28,11.0,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,9347.0,1871.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/z1VRj1cYZf
813812741911748608,2016-12-27 18:24:12,"Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg",14.0,10.0,Gary,None,None,None,None,2016,12,27,14.0,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,36595.0,14019.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/2LqNkbHRgt
813800681631023104,2016-12-27 17:36:16,This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,12.0,10.0,Sky,None,None,None,None,2016,12,27,12.0,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,8366.0,1762.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/OuaVvVkwJ1
813217897535406080,2016-12-26 03:00:30,Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,13.0,10.0,Atlas,None,None,None,None,2016,12,26,13.0,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,18731.0,7320.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/DVYIZOnO81
813202720496779264,2016-12-26 02:00:11,Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn,11.0,10.0,,doggo,None,None,None,2016,12,26,11.0,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg,9286.0,1824.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/cD967DjnIn
813187593374461952,2016-12-26 01:00:05,We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 https://t.co/rvSANEsQZJ,13.0,10.0,,None,None,None,None,2016,12,26,13.0,https://pbs.twimg.com/media/C0kFzOQUoAAt6yb.jpg,19965.0,4366.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/rvSANEsQZJ
813172488309972993,2016-12-26 00:00:03,This is Eleanor. She winks like she knows many things that you don't. 12/10 https://t.co/bxGwkJa2kE,12.0,10.0,Eleanor,None,None,None,None,2016,12,26,12.0,https://pbs.twimg.com/media/C0j4EESUsAABtMq.jpg,9319.0,1933.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/bxGwkJa2kE
813157409116065792,2016-12-25 23:00:08,This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark https://t.co/hwhCbhCjnV,12.0,10.0,Layla,None,None,None,None,2016,12,25,12.0,https://pbs.twimg.com/media/C0jqVVOXUAAGJ0G.jpg,7821.0,2220.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/hwhCbhCjnV
813142292504645637,2016-12-25 22:00:04,Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 https://t.co/KK4XQK9SPi,13.0,10.0,,None,None,None,None,2016,12,25,13.0,https://pbs.twimg.com/media/C0jcmOKVQAAd0VR.jpg,8538.0,2396.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/KK4XQK9SPi
813127251579564032,2016-12-25 21:00:18,Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA,11.0,10.0,,doggo,None,None,None,2016,12,25,11.0,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg,11908.0,3147.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/BzITyGw3JA
813112105746448384,2016-12-25 20:00:07,Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby https://t.co/zfdaGZlweq,12.0,10.0,Toby,None,None,None,None,2016,12,25,12.0,https://pbs.twimg.com/media/C0jBJZVWQAA2_-X.jpg,10356.0,2753.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/zfdaGZlweq
813096984823349248,2016-12-25 19:00:02,This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,11.0,10.0,Rocky,doggo,None,None,None,2016,12,25,11.0,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,10642.0,3639.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/soNL00XWVu
813081950185472002,2016-12-25 18:00:17,This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,11.0,10.0,Baron,None,None,None,None,2016,12,25,11.0,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,9946.0,2799.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/PjulYEXTvg
813066809284972545,2016-12-25 17:00:08,This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN,12.0,10.0,Tyr,None,None,None,None,2016,12,25,12.0,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,8003.0,1963.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/syuTXARdtN
813051746834595840,2016-12-25 16:00:16,This is Bauer. He had nothing to do with the cookies that disappeared. 13/10 very good boy https://t.co/AIMF8ouzvl,13.0,10.0,Bauer,None,None,None,None,2016,12,25,13.0,https://pbs.twimg.com/media/C0iKPZIXUAAbDYV.jpg,21120.0,7388.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/AIMF8ouzvl
812781120811126785,2016-12-24 22:04:54,This is Swagger. He's the Cleveland Browns ambassador. Hype as h*ck after that first win today. 10/10 https://t.co/lXFM1l22bG,10.0,10.0,Swagger,None,None,None,None,2016,12,24,10.0,https://pbs.twimg.com/media/C0eUHfWUAAANEYr.jpg,7612.0,1911.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/lXFM1l22bG
812709060537683968,2016-12-24 17:18:34,This is Brandi and Harley. They are practicing their caroling for later. Both 12/10 festive af https://t.co/AbBDuGZUpp,12.0,10.0,Brandi,None,None,None,None,2016,12,24,12.0,https://pbs.twimg.com/media/C0dSk98WEAALyya.jpg,6650.0,1438.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/AbBDuGZUpp
812503143955202048,2016-12-24 03:40:19,"I'm happy to inform you all that Jake is in excellent hands. 13/10 for him and his new family 
https://t.co/LRCTJpnCnS https://t.co/wZz7fI6XO1",13.0,10.0,,None,None,None,None,2016,12,24,13.0,https://pbs.twimg.com/media/C0aXTLqXEAADxBi.jpg,6107.0,1226.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/MCFrxiC7NZ
812466873996607488,2016-12-24 01:16:12,This is Mary. She's desperately trying to recreate her Coachella experience.   12/10 downright h*ckin adorable https://t.co/BAJrfPvtux,12.0,10.0,Mary,None,None,None,None,2016,12,24,12.0,https://pbs.twimg.com/media/C0Z2T_GWgAAxbL9.jpg,8005.0,1942.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/BAJrfPvtux
812372279581671427,2016-12-23 19:00:19,This is Moe. He's a fetty woof. Got a cardboard cutout of himself for Christmas. 13/10 inspirational af https://t.co/gCnAeL2mvT,13.0,10.0,Moe,None,None,None,None,2016,12,23,13.0,https://pbs.twimg.com/media/C0YgO3DW8AAz98O.jpg,13727.0,3673.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/gCnAeL2mvT
811985624773361665,2016-12-22 17:23:53,Say hello to Ted. He accidentally opened the front facing camera. 11/10 h*ckin unpupared https://t.co/sIB5C6FDop,11.0,10.0,Ted,None,None,None,None,2016,12,22,11.0,https://pbs.twimg.com/media/C0TAnZIUAAAADKs.jpg,7309.0,1406.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/sIB5C6FDop
811744202451197953,2016-12-22 01:24:33,This is Halo. She likes watermelon. 13/10 https://t.co/TZkiQZqwA6,13.0,10.0,Halo,None,None,None,None,2016,12,22,13.0,https://pbs.twimg.com/media/C0PlCQjXAAA9TIh.jpg,7588.0,1603.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/TZkiQZqwA6
811627233043480576,2016-12-21 17:39:46,This is Augie. He's a savage. Doesn't give a h*ck about your garden. Still 10/10 would forgive then pet https://t.co/IU8S0n4oxn,10.0,10.0,Augie,None,None,None,None,2016,12,21,10.0,https://pbs.twimg.com/media/C0N6opSXAAAkCtN.jpg,12847.0,3096.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/IU8S0n4oxn
811386762094317568,2016-12-21 01:44:13,This is Craig. That's actually a normal sized fence he's stuck on. H*ckin massive pupper. 11/10 someone help him https://t.co/aAUXzoxaBy,11.0,10.0,Craig,None,None,pupper,None,2016,12,21,11.0,https://pbs.twimg.com/media/C0Kf9PtWQAEW4sE.jpg,21049.0,6424.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/aAUXzoxaBy
810984652412424192,2016-12-19 23:06:23,"Meet Sam. She smiles 24/7 &amp; secretly aspires to be a reindeer. 
Keep Sam smiling by clicking and sharing this link:
https://t.co/98tB8y7y7t https://t.co/LouL5vdvxx",24.0,7.0,Sam,None,None,None,None,2016,12,19,34.285714285714285,https://pbs.twimg.com/media/C0EyPZbXAAAceSc.jpg,5366.0,1449.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/1MI8h6XjMY
810896069567610880,2016-12-19 17:14:23,"This is Hunter. He just found out he needs braces. Requesting an orthodogtist stat. 11/10 you're fine Hunter, everything's fine https://t.co/zW1o0W4AYV",11.0,10.0,Hunter,None,None,None,None,2016,12,19,11.0,https://pbs.twimg.com/media/C0DhpcrUAAAnx88.jpg,9066.0,1781.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/PqJcGVZBx9
810657578271330305,2016-12-19 01:26:42,This is Pavlov. His floatation device has failed him. He's quite pupset about it. 11/10 would rescue https://t.co/MXd0AGDsRJ,11.0,10.0,Pavlov,None,None,None,None,2016,12,19,11.0,https://pbs.twimg.com/media/C0AIwgVXAAAc1Ig.jpg,11043.0,2664.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/MXd0AGDsRJ
810284430598270976,2016-12-18 00:43:57,This is Phil. He's a father. A very good father too. 13/10 everybody loves Phil https://t.co/9p6ECXJMMu,13.0,10.0,Phil,None,None,None,None,2016,12,18,13.0,https://pbs.twimg.com/media/Cz61ZD4W8AAcJEU.jpg,35461.0,11336.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/9p6ECXJMMu
810254108431155201,2016-12-17 22:43:27,"This is Gus. He likes to be close to you, which is good because you want to be close to Gus. 12/10 would boop then pet https://t.co/DrsrQkEfnb",12.0,10.0,Gus,None,None,None,None,2016,12,17,12.0,https://pbs.twimg.com/media/Cz6Z0DgWIAAfdvp.jpg,14787.0,3397.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/ElJPHbfSMy
809920764300447744,2016-12-17 00:38:52,"Please only send in dogs. We only rate dogs, not seemingly heartbroken ewoks. Thank you... still 10/10 would console https://t.co/HIraYS1Bzo",10.0,10.0,,None,None,None,None,2016,12,17,10.0,https://pbs.twimg.com/media/Cz1qo05XUAQ4qXp.jpg,15663.0,3958.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/HIraYS1Bzo
809808892968534016,2016-12-16 17:14:20,RT @dog_rates: This is Maximus. His face is stuck like that. Tragic really. Great tongue tho. 12/10 would pet firmly https://t.co/xIfrsMNLBR,12.0,10.0,Maximus,None,None,None,None,2016,12,16,12.0,https://pbs.twimg.com/media/CwS4aqZXUAAe3IO.jpg,,,,,,,
809448704142938112,2016-12-15 17:23:04,"I call this one ""A Blep by the Sea"" 12/10 https://t.co/EMdnCugNbo",12.0,10.0,,None,None,None,None,2016,12,15,12.0,https://pbs.twimg.com/media/Czu9RiwVEAA_Okk.jpg,6984.0,1473.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/EMdnCugNbo
809220051211603969,2016-12-15 02:14:29,This is Kyro. He's a Stratocumulus Flop. Tongue ejects at random. Serious h*ckin condition. Still 12/10 would pet passionately https://t.co/wHu15q2Q6p,12.0,10.0,Kyro,None,None,None,None,2016,12,15,12.0,https://pbs.twimg.com/media/CzrtWDbWEAAmIhy.jpg,20065.0,5630.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/2JjYys5zMP
809084759137812480,2016-12-14 17:16:53,"This is Wallace. You said you brushed your teeth but he checked your toothbrush and it was bone dry. 11/10 not pupset, just disappointed https://t.co/nadm8yWZ4h",11.0,10.0,Wallace,None,None,None,None,2016,12,14,11.0,https://pbs.twimg.com/media/CzpyM41UoAE1b2w.jpg,13340.0,3554.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/ySn6zB6mwQ
808838249661788160,2016-12-14 00:57:20,This is Ito. He'll be your uber driver tonight. Currently adjusting the mirrors. 13/10 incredibly h*ckin responsible https://t.co/Zrrcw29o13,13.0,10.0,Ito,None,None,None,None,2016,12,14,13.0,https://pbs.twimg.com/media/CzmSFlKUAAAQOjP.jpg,10191.0,3057.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/Zrrcw29o13
808733504066486276,2016-12-13 18:01:07,Here's a pupper in a onesie. Quite pupset about it. Currently plotting revenge. 12/10 would rescue https://t.co/xQfrbNK3HD,12.0,10.0,,None,None,pupper,None,2016,12,13,12.0,https://pbs.twimg.com/media/Czky0v9VIAEXRkd.jpg,7956.0,2180.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/xQfrbNK3HD
808501579447930884,2016-12-13 02:39:32,This is Koda. He dug a hole and then sat in it because why not. Unamused by the bath that followed. 12/10 https://t.co/SQhyqrr8px,12.0,10.0,Koda,None,None,None,None,2016,12,13,12.0,https://pbs.twimg.com/media/Czhf4XtVQAAIqpd.jpg,11397.0,2613.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/SQhyqrr8px
808134635716833280,2016-12-12 02:21:26,RT @dog_rates: This is Milo. I would do terrible things for Milo. 13/10 https://t.co/R6wJyC2Tey,13.0,10.0,Milo,None,None,None,None,2016,12,12,13.0,https://pbs.twimg.com/media/Cx5R8wPVEAALa9r.jpg,,,,,,,
808106460588765185,2016-12-12 00:29:28,Here we have Burke (pupper) and Dexter (doggo). Pupper wants to be exactly like doggo. Both 12/10 would pet at same time https://t.co/ANBpEYHaho,12.0,10.0,,doggo,None,pupper,None,2016,12,12,12.0,https://pbs.twimg.com/media/Czb4iFRXgAIUMiN.jpg,8862.0,2224.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/7nJXFt8Ggy
808001312164028416,2016-12-11 17:31:39,This is Cooper. He likes to stick his tongue out at you and then laugh about it. 12/10 quite the jokester https://t.co/O9iGgvfuzl,12.0,10.0,Cooper,None,None,None,None,2016,12,11,12.0,https://pbs.twimg.com/media/CzaY5UdUoAAC91S.jpg,12629.0,3558.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/O9iGgvfuzl
807621403335917568,2016-12-10 16:22:02,This is Ollie Vue. He was a 3 legged pupper on a mission to overcome everything. This is very hard to write. 14/10 we will miss you Ollie https://t.co/qTRY2qX9y4,14.0,10.0,Ollie,None,None,pupper,None,2016,12,10,14.0,https://pbs.twimg.com/media/CzU_YVGUUAA3Xsd.jpg,14694.0,3636.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/gJQnfSziJE
807059379405148160,2016-12-09 03:08:45,RT @dog_rates: This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable https://t.co/vOBV1ZqVcX,12.0,10.0,Cali,None,None,None,None,2016,12,9,12.0,https://pbs.twimg.com/media/Ct2qO5PXEAE6eB0.jpg,,,,,,,
807010152071229440,2016-12-08 23:53:08,This is Lennon. He's a Boopershnoop Pupperdoop. Quite rare. Exceptionally pettable. 12/10 would definitely boop that shnoop https://t.co/fhgP6vSfhX,12.0,10.0,Lennon,None,None,None,None,2016,12,8,12.0,https://pbs.twimg.com/media/CzMTcZoXUAEKqEt.jpg,13182.0,3886.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/IARUfU6khr
806542213899489280,2016-12-07 16:53:43,This is Waffles. He's concerned that the dandruff shampoo he just bought is faulty. 11/10 tragic af https://t.co/BCB87qUU0h,11.0,10.0,Waffles,None,None,None,None,2016,12,7,11.0,https://pbs.twimg.com/media/CzFp3FNW8AAfvV8.jpg,10303.0,2373.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/BCB87qUU0h
806242860592926720,2016-12-06 21:04:11,RT @dog_rates: This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,12.0,10.0,Dave,None,None,None,None,2016,12,6,12.0,https://pbs.twimg.com/media/Ct72q9jWcAAhlnw.jpg,,,,,,,
806219024703037440,2016-12-06 19:29:28,We only rate dogs. Please stop sending in non-canines like this Freudian Poof Lion. This is incredibly frustrating... 11/10 https://t.co/IZidSrBvhi,11.0,10.0,,None,None,None,None,2016,12,6,11.0,https://pbs.twimg.com/media/CzBD7MWVIAA5ptx.jpg,6492.0,1199.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/7Mgf5xvIAQ
805958939288408065,2016-12-06 02:15:59,"RT @dog_rates: This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6",10.0,10.0,Penny,None,None,None,None,2016,12,6,10.0,https://pbs.twimg.com/media/CtzKC7zXEAALfSo.jpg,,,,,,,
805932879469572096,2016-12-06 00:32:26,This is Major. He put on a tie for his first real walk. Only a little crooked. Can also drool upwards. H*ckin talented. 12/10 https://t.co/Zcwr8LgoO8,12.0,10.0,Major,None,None,None,None,2016,12,6,12.0,https://pbs.twimg.com/media/Cy8_qt0UUAAHuuN.jpg,8344.0,1935.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/3P9dKV5Me1
805826884734976000,2016-12-05 17:31:15,This is Duke. He is not a fan of the pupporazzi. 12/10 https://t.co/SgpBVYIL18,12.0,10.0,Duke,None,None,None,None,2016,12,5,12.0,https://pbs.twimg.com/ext_tw_video_thumb/805826823359631360/pu/img/yr_fF0TZCR-B70p2.jpg,6607.0,1831.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/SgpBVYIL18
805520635690676224,2016-12-04 21:14:20,This is Zeke the Wonder Dog. He never let that poor man keep his frisbees. One of the Spartans all time greatest receivers. 13/10 RIP Zeke https://t.co/zacX7S6GyJ,13.0,10.0,Zeke,None,None,None,None,2016,12,4,13.0,https://pbs.twimg.com/media/Cy3IvdZXgAUoEaj.jpg,5804.0,1666.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/WNdOIm4bXy
805487436403003392,2016-12-04 19:02:24,"Meet Sansa and Gary. They run along the fence together everyday, so the owners installed a window for them. Both 12/10 h*ckin romantic af https://t.co/1JUduNuaWl",12.0,10.0,Sansa,None,None,None,None,2016,12,4,12.0,https://pbs.twimg.com/media/Cy2qiTxXcAAtQBH.jpg,8866.0,2543.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/N83oNm5L9L
805207613751304193,2016-12-04 00:30:29,This is Shooter. He's doing quite the snowy zoom. 12/10 https://t.co/lHy4Xbyhd9,12.0,10.0,Shooter,None,None,None,None,2016,12,4,12.0,https://pbs.twimg.com/media/CyysDQlVIAAYgrl.jpg,7894.0,1729.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/lHy4Xbyhd9
804738756058218496,2016-12-02 17:27:25,This is Django. He accidentally opened the front facing camera. Did him quite the frighten. 12/10 https://t.co/kQVQoOW9NZ,12.0,10.0,Django,None,None,None,None,2016,12,2,12.0,https://pbs.twimg.com/media/CysBn-lWIAAoRx1.jpg,13812.0,3834.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/kQVQoOW9NZ
804413760345620481,2016-12-01 19:56:00,RT @dog_rates: This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft https://t.co/AsykOwMrXQ,13.0,10.0,Rusty,None,None,None,None,2016,12,1,13.0,https://pbs.twimg.com/media/CuRDF-XWcAIZSer.jpg,,,,,,,
804026241225523202,2016-11-30 18:16:08,This is Bo. He's going to make me cry. 13/10 please get off the bus for him Carly https://t.co/U7FvBZo6Bq,13.0,10.0,Bo,None,None,None,None,2016,11,30,13.0,https://pbs.twimg.com/media/Cyh5mQTW8AQpB6K.jpg,44785.0,16233.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/U7FvBZo6Bq
803773340896923648,2016-11-30 01:31:12,This is Diogi. He fell in the pool as soon as he was brought home. Clumsy puppo. 12/10 would pet until dry https://t.co/ZxeRjMKaWt,12.0,10.0,Diogi,None,None,None,puppo,2016,11,30,12.0,https://pbs.twimg.com/media/CyeTku-XcAALkBd.jpg,10139.0,2758.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/ZxeRjMKaWt
803692223237865472,2016-11-29 20:08:52,RT @dog_rates: I present to you... Dog Jesus. 13/10 (he could be sitting on a rock but I doubt it) https://t.co/fR1P3g5I6k,13.0,10.0,,None,None,None,None,2016,11,29,13.0,https://pbs.twimg.com/media/CZhn-QAWwAASQan.jpg,,,,,,,
803638050916102144,2016-11-29 16:33:36,Pupper hath acquire enemy. 13/10 https://t.co/ns9qoElfsX,13.0,10.0,,None,None,pupper,None,2016,11,29,13.0,https://pbs.twimg.com/ext_tw_video_thumb/803638023904559104/pu/img/vxm0Htm5iIV7EOAQ.jpg,11028.0,4175.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/ns9qoElfsX
803380650405482500,2016-11-28 23:30:47,Meet Sonny. He's an in-home movie critic. That is his collection. He's very proud of it. 12/10 https://t.co/yPbCALoy2n,12.0,10.0,Sonny,None,None,None,None,2016,11,28,12.0,https://pbs.twimg.com/media/CyYub2kWEAEYdaq.jpg,7833.0,1883.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/yPbCALoy2n
803276597545603072,2016-11-28 16:37:19,This is Winston. His selfie game is legendary. Will steal your girl with a single snap. 11/10 handsome as h*ck https://t.co/jxQhxoPsgL,11.0,10.0,Winston,None,None,None,None,2016,11,28,11.0,https://pbs.twimg.com/media/CyXPzXRWgAAvd1j.jpg,10116.0,2473.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/jxQhxoPsgL
802952499103731712,2016-11-27 19:09:28,This is Marley. She's having a ruff day. Pretty pupset. 12/10 would assist https://t.co/yLm7hQ6UXh,12.0,10.0,Marley,None,None,None,None,2016,11,27,12.0,https://pbs.twimg.com/media/CySpCSHXcAAN-qC.jpg,9089.0,2012.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/yLm7hQ6UXh
802624713319034886,2016-11-26 21:26:58,"RT @dog_rates: ""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing https://t.co/SuXcI9B7pQ",12.0,10.0,,None,None,None,None,2016,11,26,12.0,https://pbs.twimg.com/media/CsrjryzWgAAZY00.jpg,,,,,,,
802572683846291456,2016-11-26 18:00:13,This is Winnie. She's h*ckin ferocious. Dandelion doesn't even see her coming. 12/10 would pet with caution https://t.co/EFfLCP7oQv,12.0,10.0,Winnie,None,None,None,None,2016,11,26,12.0,https://pbs.twimg.com/media/CyNPmJgXcAECPuB.jpg,9006.0,2524.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/EFfLCP7oQv
802323869084381190,2016-11-26 01:31:31,This is Severus. He's here to fix your cable. Looks like he succeeded. Even offered to pupgrade your plan. 13/10 h*ckin helpful https://t.co/aX4brLLpWZ,13.0,10.0,Severus,None,None,None,None,2016,11,26,13.0,https://pbs.twimg.com/media/CyJtSmDUAAA2F9x.jpg,16314.0,5859.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/8Cbu9eKkfG
802265048156610565,2016-11-25 21:37:47,"Like doggo, like pupper version 2. Both 11/10 https://t.co/9IxWAXFqze",11.0,10.0,,doggo,None,pupper,None,2016,11,25,11.0,https://pbs.twimg.com/media/CyI3zXgWEAACQfB.jpg,6810.0,1385.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/9IxWAXFqze
802247111496568832,2016-11-25 20:26:31,RT @dog_rates: Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare https://t.co/I1bJUzUEW5,13.0,10.0,,None,None,None,None,2016,11,25,13.0,https://pbs.twimg.com/media/Cs_DYr1XEAA54Pu.jpg,,,,,,,
802239329049477120,2016-11-25 19:55:35,This is Loki. He'll do your taxes for you. Can also make room in your budget for all the things you bought today. 12/10 what a puppo https://t.co/5oWrHCWg87,12.0,10.0,Loki,None,None,None,puppo,2016,11,25,12.0,https://pbs.twimg.com/media/CyIgaTEVEAA-9zS.jpg,9159.0,2640.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/wG8NYg87Hw
801958328846974976,2016-11-25 01:18:59,This is Ronnie. He hopes you're having a great day. Nifty tongue slip. 12/10 would pat head approvingly https://t.co/4fY2bsAm65,12.0,10.0,Ronnie,None,None,None,None,2016,11,25,12.0,https://pbs.twimg.com/media/CyEg2AXUsAA1Qpf.jpg,7816.0,1728.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/4fY2bsAm65
801538201127157760,2016-11-23 21:29:33,This is Wallace. He'll be your chau-fur this evening. 12/10 eyes on the road Wallace https://t.co/p1RD39XjUe,12.0,10.0,Wallace,None,None,None,None,2016,11,23,12.0,https://pbs.twimg.com/media/Cx-itFWWIAAZu7l.jpg,8297.0,2084.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/p1RD39XjUe
801285448605831168,2016-11-23 04:45:12,oh h*ck 10/10 https://t.co/bC69RrW559,10.0,10.0,,None,None,None,None,2016,11,23,10.0,https://pbs.twimg.com/media/Cx683NPUAAAjyU4.jpg,6102.0,826.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/bC69RrW559
801115127852503040,2016-11-22 17:28:25,This is Bones. He's being haunted by another doggo of roughly the same size. 12/10 deep breaths pupper everything's fine https://t.co/55Dqe0SJNj,12.0,10.0,Bones,doggo,None,pupper,None,2016,11,22,12.0,https://pbs.twimg.com/media/Cx4h7zHUsAAqaJd.jpg,8140.0,2109.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/A1hx5HKfQ6
800751577355128832,2016-11-21 17:23:47,Say hello to Mauve and Murphy. They're rather h*ckin filthy. Preferred nap over bath. Both 12/10 https://t.co/4UwCTW3lXG,12.0,10.0,Mauve,None,None,None,None,2016,11,21,12.0,https://pbs.twimg.com/media/CxzXOyBW8AEu_Oi.jpg,10648.0,2812.0,8849319.0,17.0,Twitter for iPhone,Original tweet,https://t.co/4UwCTW3lXG
